time,latitude,longitude,mag,id,updated,place,type,geom,state
2013-04-17 16:51:01.8-04,35.686,-97.083,3.2,us2013pcbh,2015-01-30 08:08:04.492-05,"12km E of Luther, Oklahoma",earthquake,0101000020AD1000005A643BDF4F4558C02B8716D9CED74140,Oklahoma
2013-04-17 16:25:39.24-04,35.685,-97.082,3.2,us2013pcb9,2014-11-06 20:50:35.326-05,"10km ENE of Luther, Oklahoma",earthquake,0101000020AD1000006991ED7C3F4558C048E17A14AED74140,Oklahoma
2013-04-17 14:56:16.3-04,35.659,-97.123,3.2,us2013pcbd,2015-01-30 07:12:20.57-05,"7km NE of Luther, Oklahoma",earthquake,0101000020AD1000001C5A643BDF4758C03108AC1C5AD44140,Oklahoma
2013-04-17 01:14:04.3-04,35.659,-97.125,3.4,usb000g8pv,2015-01-28 22:49:41.047-05,"5km ENE of Luther, Oklahoma",earthquake,0101000020AD10000000000000004858C03108AC1C5AD44140,Oklahoma
2013-04-16 21:51:21.21-04,35.663,-97.12,3.6,usb000g8jc,2015-01-29 18:13:07.504-05,"6km E of Luther, Oklahoma",earthquake,0101000020AD10000048E17A14AE4758C0BF9F1A2FDDD44140,Oklahoma
2013-04-16 21:03:04.58-04,35.533,-96.764,3.3,usb000g8hh,2015-01-30 08:53:54.803-05,"8km NW of Prague, Oklahoma",earthquake,0101000020AD10000037894160E53058C04E62105839C44140,Oklahoma
2013-04-16 17:09:01.72-04,35.679,-97.107,3.3,usb000g986,2014-11-06 20:50:34.7-05,"8km ENE of Luther, Oklahoma",earthquake,0101000020AD100000032B8716D94658C0F4FDD478E9D64140,Oklahoma
2013-04-16 17:07:19.55-04,35.673,-97.114,3.7,usb000g85t,2015-01-28 19:01:18.056-05,"7km E of Luther, Oklahoma",earthquake,0101000020AD1000009DEFA7C64B4758C0A01A2FDD24D64140,Oklahoma
2013-04-16 16:47:50.94-04,35.668,-97.115,3.3,us2013pbb2,2015-01-29 21:35:52.617-05,"7km E of Luther, Oklahoma",earthquake,0101000020AD1000008FC2F5285C4758C02FDD240681D54140,Oklahoma
2013-04-16 16:44:05-04,35.671,-97.119,3.5,us2013pbbf,2014-11-06 20:50:34.689-05,"10km ESE of Luther, Oklahoma",earthquake,0101000020AD100000560E2DB29D4758C0D9CEF753E3D54140,Oklahoma
2013-04-16 10:20:27.79-04,35.684,-97.093,3.3,usp000k08j,2014-11-06 20:50:34.566-05,Oklahoma,earthquake,0101000020AD100000CAA145B6F34558C0643BDF4F8DD74140,Oklahoma
2013-04-16 10:16:53-04,35.681,-97.098,4.2,usb000g7we,2015-01-28 02:16:19.108-05,"8km ENE of Luther, Oklahoma",earthquake,0101000020AD10000083C0CAA1454658C0BA490C022BD74140,Oklahoma
2013-04-16 07:16:42.7-04,35.674,-97.106,3.6,usb000g7t3,2015-01-28 15:17:44.899-05,"8km E of Luther, Oklahoma",earthquake,0101000020AD100000115839B4C84658C083C0CAA145D64140,Oklahoma
2013-04-16 07:15:30.4-04,35.672,-97.108,3,usb000g7t1,2015-01-29 20:58:08.826-05,"8km E of Luther, Oklahoma",earthquake,0101000020AD100000F3FDD478E94658C0BC74931804D64140,Oklahoma
2013-04-16 06:56:29.7-04,35.686,-97.089,4.4,usb000g7s8,2015-01-27 23:33:02.11-05,"12km ENE of Luther, Oklahoma",earthquake,0101000020AD10000004560E2DB24558C02B8716D9CED74140,Oklahoma
2013-03-21 16:34:35-04,35.467,-97.396,3.2,usb000fqrf,2015-01-29 18:09:36.457-05,"1km N of Midwest City, Oklahoma",earthquake,0101000020AD100000D34D6210585958C0B29DEFA7C6BB4140,Oklahoma
2013-03-21 15:56:41.68-04,35.492,-97.381,3.3,usb000fq9y,2015-01-28 10:01:13.655-05,"4km NNE of Midwest City, Oklahoma",earthquake,0101000020AD100000AAF1D24D625858C0E5D022DBF9BE4140,Oklahoma
2013-03-16 19:39:12-04,35.521,-96.783,3,usb000fm45,2015-01-30 00:14:12.729-05,"9km WNW of Prague, Oklahoma",earthquake,0101000020AD100000263108AC1C3258C0A69BC420B0C24140,Oklahoma
2013-03-11 17:32:18.49-04,35.417,-96.548,3.2,usb000fiy5,2015-01-30 13:56:26.314-05,"9km SSW of Boley, Oklahoma",earthquake,0101000020AD1000004F8D976E122358C04C37894160B54140,Oklahoma
2013-03-06 18:24:54.92-05,35.545,-96.719,3.4,usc000fh2g,2015-01-29 13:13:46.496-05,"10km NW of Prague, Oklahoma",earthquake,0101000020AD100000BC749318042E58C0F6285C8FC2C54140,Oklahoma
2013-03-04 10:22:54.16-05,34.191,-96.681,3.5,usc000ffsp,2015-01-29 16:21:09.682-05,"6km SSE of Tishomingo, Oklahoma",earthquake,0101000020AD100000DD240681952B58C09CC420B072184140,Oklahoma
2013-02-27 19:51:12.76-05,35.46,-97.335,3.5,usc000fe1c,2015-01-28 03:17:07.932-05,"3km SSW of Nicoma Park, Oklahoma",earthquake,0101000020AD1000003D0AD7A3705558C07B14AE47E1BA4140,Oklahoma
2013-01-16 20:51:43-05,35.592,-97.356,3.2,usb000eq4u,2015-01-29 17:05:33.698-05,"6km WNW of Jones, Oklahoma",earthquake,0101000020AD100000115839B4C85658C0B29DEFA7C6CB4140,Oklahoma
2013-01-16 06:26:35.27-05,35.619,-97.337,3.2,usp000jyfr,2014-11-06 20:49:50.731-05,Oklahoma,earthquake,0101000020AD10000021B07268915558C0AC1C5A643BCF4140,Oklahoma
2013-01-04 01:59:20-05,35.38,-96.515,3.5,usp000jxsv,2014-11-06 20:49:45.696-05,Oklahoma,earthquake,0101000020AD100000295C8FC2F52058C0713D0AD7A3B04140,Oklahoma
2012-12-16 16:46:07-05,36.128,-96.855,3.1,usp000jx1m,2014-11-06 20:49:37.133-05,Oklahoma,earthquake,0101000020AD1000001F85EB51B83658C0AAF1D24D62104240,Oklahoma
2012-12-12 18:37:00-05,35.37,-96.496,3,usp000jww4,2014-11-06 20:49:35.766-05,Oklahoma,earthquake,0101000020AD1000003AB4C876BE1F58C08FC2F5285CAF4140,Oklahoma
2012-12-12 03:30:15-05,35.532,-96.759,3.1,usp000jwvd,2014-11-06 20:49:35.675-05,Oklahoma,earthquake,0101000020AD1000007F6ABC74933058C06ABC749318C44140,Oklahoma
2012-11-17 04:48:58-05,36.661,-97.381,3,usp000jvq0,2014-11-06 20:49:23.696-05,Oklahoma,earthquake,0101000020AD100000AAF1D24D625858C0F853E3A59B544240,Oklahoma
2014-12-31 07:19:10.2-05,36.7211,-98.1713,3.1,usc000taxd,2015-02-05 06:16:39.081-05,"16km ESE of Cherokee, Oklahoma",earthquake,0101000020AD10000082734694F68A58C0A3923A014D5C4240,Oklahoma
2014-12-30 21:37:24.9-05,36.7251,-98.3084,3.8,usc000taut,2015-02-05 11:44:44.823-05,"5km SE of Cherokee, Oklahoma",earthquake,0101000020AD10000088855AD3BC9358C0302AA913D05C4240,Oklahoma
2014-12-30 21:24:51.1-05,36.7255,-98.3075,3.9,usc000tauk,2015-02-05 11:44:18.542-05,"5km SE of Cherokee, Oklahoma",earthquake,0101000020AD10000048E17A14AE9358C0BE9F1A2FDD5C4240,Oklahoma
2014-12-30 15:11:50.1-05,36.5709,-98.3251,3.1,usc000tasq,2015-02-08 11:04:08.827-05,"5km WNW of Helena, Oklahoma",earthquake,0101000020AD1000007FFB3A70CE9458C0A9A44E4013494240,Oklahoma
2014-12-30 12:43:58.9-05,36.3619,-97.4506,3.1,usc000tast,2015-02-04 08:20:44.096-05,"16km WNW of Perry, Oklahoma",earthquake,0101000020AD100000F7E461A1D65C58C011363CBD522E4240,Oklahoma
2014-12-30 11:05:53.5-05,36.6252,-97.7233,3,usc000texr,2015-02-04 03:54:12.721-05,"20km S of Medford, Oklahoma",earthquake,0101000020AD100000984C158C4A6E58C0C7BAB88D06504240,Oklahoma
2012-10-28 04:00:34-04,35.422,-96.537,3.3,usp000juj8,2014-11-06 20:49:09.46-05,Oklahoma,earthquake,0101000020AD100000EE7C3F355E2258C0BC74931804B64140,Oklahoma
2012-10-21 10:44:15-04,35.653,-97.215,3.4,usp000ju8s,2014-11-06 20:49:07.524-05,Oklahoma,earthquake,0101000020AD100000F6285C8FC24D58C0DD24068195D34140,Oklahoma
2012-10-17 04:42:40-04,35.67,-97.111,3.2,usp000ju31,2014-11-06 20:49:06.467-05,Oklahoma,earthquake,0101000020AD100000C976BE9F1A4758C0F6285C8FC2D54140,Oklahoma
2012-10-09 08:49:07-04,36.083,-97.386,3.3,usp000jtsd,2014-11-06 20:49:04.118-05,Oklahoma,earthquake,0101000020AD10000063105839B45858C0B4C876BE9F0A4240,Oklahoma
2012-09-30 19:17:17-04,35.523,-96.779,3,usp000jta6,2014-11-06 20:48:56.939-05,Oklahoma,earthquake,0101000020AD10000060E5D022DB3158C06DE7FBA9F1C24140,Oklahoma
2012-09-09 01:58:52-04,35.375,-96.537,3.4,usp000js12,2014-11-06 20:48:49.385-05,Oklahoma,earthquake,0101000020AD100000EE7C3F355E2258C00000000000B04140,Oklahoma
2012-08-18 03:30:11-04,35.53,-96.777,3.3,usp000jqek,2014-11-06 20:48:35.309-05,Oklahoma,earthquake,0101000020AD1000007D3F355EBA3158C0A4703D0AD7C34140,Oklahoma
2012-08-07 10:47:50-04,35.395,-96.587,3,usp000jq06,2014-11-06 20:48:31.62-05,Oklahoma,earthquake,0101000020AD10000021B07268912558C0C3F5285C8FB24140,Oklahoma
2012-07-31 16:03:40-04,35.558,-96.754,3.1,usp000jppt,2014-11-06 20:48:25.552-05,Oklahoma,earthquake,0101000020AD100000C64B3789413058C08195438B6CC74140,Oklahoma
2012-07-30 19:35:06-04,35.497,-96.824,3.4,usp000jpng,2014-11-06 20:48:25.357-05,Oklahoma,earthquake,0101000020AD100000DBF97E6ABC3458C0560E2DB29DBF4140,Oklahoma
2012-07-03 16:11:37-04,35.585,-97.331,3.2,usp000jnje,2014-11-06 20:48:15.711-05,Oklahoma,earthquake,0101000020AD10000077BE9F1A2F5558C07B14AE47E1CA4140,Oklahoma
2012-06-14 20:24:28-04,35.407,-97.434,3.1,usp000jms4,2014-11-06 20:48:05.109-05,"Oklahoma City urban area, Oklahoma",earthquake,0101000020AD100000B29DEFA7C65B58C06ABC749318B44140,Oklahoma
2012-06-13 22:44:32-04,35.46,-96.7,3.1,usp000jmqr,2014-11-06 20:48:04.715-05,Oklahoma,earthquake,0101000020AD100000CDCCCCCCCC2C58C07B14AE47E1BA4140,Oklahoma
2012-06-13 06:21:36.59-04,35.552,-97.264,3.3,usp000jmpv,2014-11-06 20:48:04.204-05,Oklahoma,earthquake,0101000020AD10000037894160E55058C02DB29DEFA7C64140,Oklahoma
2012-05-11 04:37:50-04,35.512,-96.788,3.2,usp000jk9r,2014-11-06 20:47:46.634-05,Oklahoma,earthquake,0101000020AD100000DF4F8D976E3258C0A8C64B3789C14140,Oklahoma
2012-05-10 21:14:31-04,35.51,-96.781,3.8,usp000jk98,2014-11-06 20:47:46.589-05,Oklahoma,earthquake,0101000020AD100000448B6CE7FB3158C0E17A14AE47C14140,Oklahoma
2012-04-30 17:14:01-04,35.53,-96.76,3.2,usp000jjts,2014-11-06 20:47:39.052-05,Oklahoma,earthquake,0101000020AD100000713D0AD7A33058C0A4703D0AD7C34140,Oklahoma
2012-04-28 02:14:25-04,35.534,-96.748,3.1,usp000jjpz,2014-11-06 20:47:37.751-05,Oklahoma,earthquake,0101000020AD1000001C5A643BDF2F58C03108AC1C5AC44140,Oklahoma
2012-04-21 12:45:25-04,35.58,-97.07,3.2,usp000jjby,2014-11-06 20:47:35.613-05,Oklahoma,earthquake,0101000020AD10000014AE47E17A4458C00AD7A3703DCA4140,Oklahoma
2012-04-16 08:12:00-04,35.53,-96.759,3.8,usp000jj26,2014-11-06 20:47:32.708-05,Oklahoma,earthquake,0101000020AD1000007F6ABC74933058C0A4703D0AD7C34140,Oklahoma
2012-04-14 07:35:58-04,34.944,-96.001,3,usp000jhxr,2014-11-06 20:47:31.191-05,Oklahoma,earthquake,0101000020AD100000F2D24D62100058C046B6F3FDD4784140,Oklahoma
2012-04-12 12:10:04-04,35.523,-96.774,3.1,usp000jhs0,2014-11-06 20:47:30.187-05,Oklahoma,earthquake,0101000020AD100000A8C64B37893158C06DE7FBA9F1C24140,Oklahoma
2012-04-06 16:20:28-04,35.72,-97.159,3.1,usp000jhb3,2014-11-06 20:47:26.656-05,Oklahoma,earthquake,0101000020AD1000001804560E2D4A58C05C8FC2F528DC4140,Oklahoma
2012-04-03 07:34:00-04,34.635,-95.875,4.1,usp000jh6b,2014-11-06 20:47:25.561-05,Oklahoma,earthquake,0101000020AD1000000000000000F857C0E17A14AE47514140,Oklahoma
2012-03-31 11:54:11-04,35.437,-96.574,3.3,usp000jh1n,2014-11-06 20:47:20.94-05,Oklahoma,earthquake,0101000020AD100000DBF97E6ABC2458C00E2DB29DEFB74140,Oklahoma
2012-03-10 10:11:42-05,35.446,-96.572,3.1,usp000jg1d,2014-11-06 20:47:13.305-05,Oklahoma,earthquake,0101000020AD100000F853E3A59B2458C00C022B8716B94140,Oklahoma
2012-02-29 22:20:42-05,35.725,-97.168,3,usp000jfma,2014-11-06 20:47:06.115-05,Oklahoma,earthquake,0101000020AD100000976E1283C04A58C0CDCCCCCCCCDC4140,Oklahoma
2012-02-07 16:29:29-05,35.395,-96.524,3.3,usp000jen8,2014-11-06 20:46:59.009-05,Oklahoma,earthquake,0101000020AD100000A8C64B37892158C0C3F5285C8FB24140,Oklahoma
2012-01-17 13:26:43-05,35.378,-96.546,3,usp000jdm7,2014-11-06 20:46:47.795-05,Oklahoma,earthquake,0101000020AD1000006DE7FBA9F12258C0AAF1D24D62B04140,Oklahoma
2012-01-03 10:56:58-05,35.536,-96.75,3.4,usp000jczp,2014-11-06 20:46:42.721-05,Oklahoma,earthquake,0101000020AD10000000000000003058C0F853E3A59BC44140,Oklahoma
2011-12-31 08:07:17-05,35.391,-96.52,3.6,usp000jcvt,2014-11-06 20:46:38.996-05,Oklahoma,earthquake,0101000020AD100000E17A14AE472158C0355EBA490CB24140,Oklahoma
2011-12-25 14:10:41-05,35.398,-96.53,3.6,usp000jcmu,2014-11-06 20:46:37.289-05,Oklahoma,earthquake,0101000020AD10000052B81E85EB2158C06DE7FBA9F1B24140,Oklahoma
2011-12-09 16:46:50-05,35.475,-96.855,3,usp000jc05,2014-11-06 20:46:32.438-05,Oklahoma,earthquake,0101000020AD1000001F85EB51B83658C0CDCCCCCCCCBC4140,Oklahoma
2011-12-03 04:42:12-05,35.525,-96.768,3.3,usp000jbru,2014-11-06 20:46:30.328-05,Oklahoma,earthquake,0101000020AD100000FDD478E9263158C03333333333C34140,Oklahoma
2011-11-27 11:52:26-05,35.728,-97.166,3.1,usp000jbfu,2014-11-06 20:46:25.177-05,Oklahoma,earthquake,0101000020AD100000B4C876BE9F4A58C077BE9F1A2FDD4140,Oklahoma
2011-11-25 21:24:29-05,35.512,-96.746,3.4,usp000jbd8,2014-11-06 20:46:24.813-05,Oklahoma,earthquake,0101000020AD1000003AB4C876BE2F58C0A8C64B3789C14140,Oklahoma
2011-11-25 20:09:47-05,35.461,-96.881,3.4,usp000jbd6,2014-11-06 20:46:24.807-05,Oklahoma,earthquake,0101000020AD100000AAF1D24D623858C05EBA490C02BB4140,Oklahoma
2011-11-24 21:11:04-05,35.563,-96.788,3.4,usp000jbbx,2014-11-06 20:46:24.642-05,Oklahoma,earthquake,0101000020AD100000DF4F8D976E3258C0F2D24D6210C84140,Oklahoma
2011-11-21 21:46:09-05,35.503,-96.81,3,usp000jb7w,2014-11-06 20:46:23.637-05,Oklahoma,earthquake,0101000020AD100000A4703D0AD73358C0AAF1D24D62C04140,Oklahoma
2011-11-18 07:41:08-05,35.541,-96.762,3.3,usp000jb1g,2014-11-06 20:46:22.392-05,Oklahoma,earthquake,0101000020AD10000054E3A59BC43058C06891ED7C3FC54140,Oklahoma
2011-11-16 17:10:52-05,35.505,-96.803,3.2,usp000jaye,2014-11-06 20:46:21.745-05,Oklahoma,earthquake,0101000020AD10000008AC1C5A643358C0713D0AD7A3C04140,Oklahoma
2011-11-13 09:49:12-05,35.457,-96.876,3.2,usp000jatz,2014-11-06 20:46:20.888-05,Oklahoma,earthquake,0101000020AD100000F2D24D62103858C0D122DBF97EBA4140,Oklahoma
2011-11-12 01:41:03-05,35.532,-96.753,3.2,usp000jaqe,2014-11-06 20:46:20.196-05,Oklahoma,earthquake,0101000020AD100000D478E926313058C06ABC749318C44140,Oklahoma
2011-11-12 01:18:43-05,35.545,-96.73,3.1,usp000jaqc,2014-11-06 20:46:20.185-05,Oklahoma,earthquake,0101000020AD1000001F85EB51B82E58C0F6285C8FC2C54140,Oklahoma
2011-11-11 19:19:16-05,35.537,-96.753,3.2,usp000jaq6,2014-11-06 20:46:20.17-05,Oklahoma,earthquake,0101000020AD100000D478E926313058C0DBF97E6ABCC44140,Oklahoma
2011-11-10 08:36:38-05,35.487,-96.85,3.2,usp000jans,2014-11-06 20:46:19.866-05,Oklahoma,earthquake,0101000020AD10000066666666663658C07493180456BE4140,Oklahoma
2011-11-09 15:21:02-05,35.513,-97.39,3,usp000jamq,2014-11-06 20:46:19.613-05,"Oklahoma City urban area, Oklahoma",earthquake,0101000020AD100000295C8FC2F55858C08C6CE7FBA9C14140,Oklahoma
2011-11-09 12:08:36-05,35.534,-96.761,3.4,usp000jamh,2014-11-06 20:46:19.594-05,Oklahoma,earthquake,0101000020AD10000063105839B43058C03108AC1C5AC44140,Oklahoma
2011-11-08 19:05:18-05,35.526,-96.77,3.5,usp000jakf,2014-11-06 20:46:19.424-05,Oklahoma,earthquake,0101000020AD100000E17A14AE473158C016D9CEF753C34140,Oklahoma
2011-11-08 03:05:07-05,35.52,-96.786,3.1,usp000jaje,2014-11-06 20:46:19.225-05,Oklahoma,earthquake,0101000020AD100000FCA9F1D24D3258C0C3F5285C8FC24140,Oklahoma
2011-11-08 02:46:57-05,35.531,-96.788,4.8,usp000jajb,2014-11-06 20:46:19.138-05,Oklahoma,earthquake,0101000020AD100000DF4F8D976E3258C08716D9CEF7C34140,Oklahoma
2011-11-08 02:46:57-05,35.5414,-96.7537,4.7,atlas20111108024657,2015-02-04 06:37:21.689-05,Oklahoma,earthquake,0101000020AD100000B1BFEC9E3C3058C0F7065F984CC54140,Oklahoma
2011-11-07 17:09:52-05,35.506,-96.798,3.2,usp000jahg,2014-11-06 20:46:18.968-05,Oklahoma,earthquake,0101000020AD1000004F8D976E123358C054E3A59BC4C04140,Oklahoma
2011-11-07 13:50:20-05,35.477,-96.856,3.1,usp000jah7,2014-11-06 20:46:18.919-05,Oklahoma,earthquake,0101000020AD100000115839B4C83658C0931804560EBD4140,Oklahoma
2011-11-07 08:12:35-05,35.512,-96.786,3.1,usp000jags,2014-11-06 20:46:18.829-05,Oklahoma,earthquake,0101000020AD100000FCA9F1D24D3258C0A8C64B3789C14140,Oklahoma
2011-11-07 02:38:20-05,35.533,-96.75,3.1,usp000jagb,2014-11-06 20:46:18.775-05,Oklahoma,earthquake,0101000020AD10000000000000003058C04E62105839C44140,Oklahoma
2011-11-07 01:26:31-05,35.518,-96.786,3.3,usp000jag5,2014-11-06 20:46:18.743-05,Oklahoma,earthquake,0101000020AD100000FCA9F1D24D3258C0FCA9F1D24DC24140,Oklahoma
2011-11-07 01:17:13-05,35.522,-96.778,3,usp000jag3,2014-11-06 20:46:18.736-05,Oklahoma,earthquake,0101000020AD1000006E1283C0CA3158C0894160E5D0C24140,Oklahoma
2011-11-06 18:26:57-05,35.473,-96.869,3.1,usp000jafk,2014-11-06 20:46:18.645-05,Oklahoma,earthquake,0101000020AD100000560E2DB29D3758C0068195438BBC4140,Oklahoma
2011-11-06 17:52:35-05,35.494,-96.828,3.4,usp000jafh,2014-11-06 20:46:18.639-05,Oklahoma,earthquake,0101000020AD100000A145B6F3FD3458C0AC1C5A643BBF4140,Oklahoma
2011-11-06 15:07:07-05,35.484,-96.856,3.8,usp000jafa,2014-11-06 20:46:18.621-05,Oklahoma,earthquake,0101000020AD100000115839B4C83658C0CBA145B6F3BD4140,Oklahoma
2011-11-06 11:03:52-05,35.496,-96.838,3.1,usp000jaey,2014-11-06 20:46:18.577-05,Oklahoma,earthquake,0101000020AD1000001283C0CAA13558C0736891ED7CBF4140,Oklahoma
2011-11-06 10:52:35-05,35.537,-96.779,3.6,usp000jaex,2014-11-06 20:46:18.57-05,Oklahoma,earthquake,0101000020AD10000060E5D022DB3158C0DBF97E6ABCC44140,Oklahoma
2011-11-06 09:39:57-05,35.469,-96.865,3.7,usp000jaep,2014-11-06 20:46:18.514-05,Oklahoma,earthquake,0101000020AD1000008FC2F5285C3758C079E9263108BC4140,Oklahoma
2011-11-06 09:22:04-05,35.485,-96.844,3.5,usp000jaek,2014-11-06 20:46:18.504-05,Oklahoma,earthquake,0101000020AD100000BC749318043658C0AE47E17A14BE4140,Oklahoma
2011-11-06 08:14:13-05,35.525,-96.771,3.1,usp000jae8,2014-11-06 20:46:18.464-05,Oklahoma,earthquake,0101000020AD100000D34D6210583158C03333333333C34140,Oklahoma
2011-11-06 08:04:56.27-05,35.585,-96.836,3,usp000jae4,2014-11-06 20:46:18.408-05,Oklahoma,earthquake,0101000020AD1000002FDD2406813558C07B14AE47E1CA4140,Oklahoma
2011-11-06 07:38:31.71-05,35.517,-96.834,3.6,usp000jae3,2014-11-06 20:46:18.405-05,Oklahoma,earthquake,0101000020AD1000004C378941603558C01804560E2DC24140,Oklahoma
2011-11-06 07:32:41-05,35.48,-96.847,3.2,usp000jae1,2014-11-06 20:46:18.389-05,Oklahoma,earthquake,0101000020AD10000092ED7C3F353658C03D0AD7A370BD4140,Oklahoma
2011-11-06 06:31:11-05,35.479,-96.859,3.7,usp000jadz,2014-11-06 20:46:18.356-05,Oklahoma,earthquake,0101000020AD100000E5D022DBF93658C05A643BDF4FBD4140,Oklahoma
2011-11-06 04:53:59-05,35.546,-96.749,3.3,usp000jadx,2014-11-06 20:46:18.347-05,Oklahoma,earthquake,0101000020AD1000000E2DB29DEF2F58C0D9CEF753E3C54140,Oklahoma
2011-11-06 04:31:50-05,35.522,-96.776,3.9,usp000jadu,2014-11-06 20:46:18.316-05,Oklahoma,earthquake,0101000020AD1000008C6CE7FBA93158C0894160E5D0C24140,Oklahoma
2011-11-06 04:08:13-05,35.515,-96.789,3,usp000jadr,2014-11-06 20:46:18.308-05,Oklahoma,earthquake,0101000020AD100000D122DBF97E3258C052B81E85EBC14140,Oklahoma
2011-11-06 04:03:42-05,35.521,-96.771,4,usp000jadq,2014-11-06 20:46:18.304-05,Oklahoma,earthquake,0101000020AD100000D34D6210583158C0A69BC420B0C24140,Oklahoma
2011-11-06 03:53:10-05,35.532,-96.765,5.6,usp000jadn,2015-02-19 18:42:12.749-05,Oklahoma,earthquake,0101000020AD100000295C8FC2F53058C06ABC749318C44140,Oklahoma
2011-11-06 01:03:58-05,35.546,-96.749,3,usp000jadg,2014-11-06 20:46:18.17-05,Oklahoma,earthquake,0101000020AD1000000E2DB29DEF2F58C0D9CEF753E3C54140,Oklahoma
2011-11-05 07:27:19-04,35.544,-96.765,3.3,usp000jac3,2014-11-06 20:46:17.94-05,Oklahoma,earthquake,0101000020AD100000295C8FC2F53058C01383C0CAA1C54140,Oklahoma
2011-11-05 07:12:45-04,35.55,-96.764,4.8,usp000jac0,2015-02-04 06:36:07.341-05,Oklahoma,earthquake,0101000020AD10000037894160E53058C06666666666C64140,Oklahoma
2011-10-28 09:18:46-04,35.525,-97.386,3.4,usp000ja0v,2014-11-06 20:46:11.883-05,"Oklahoma City urban area, Oklahoma",earthquake,0101000020AD10000063105839B45858C03333333333C34140,Oklahoma
2011-10-28 06:24:57-04,35.518,-97.38,3.2,usp000ja0k,2014-11-06 20:46:11.847-05,"Oklahoma City urban area, Oklahoma",earthquake,0101000020AD100000B81E85EB515858C0FCA9F1D24DC24140,Oklahoma
2011-10-05 10:40:27-04,35.504,-97.232,3,usp000j8y8,2014-11-06 20:46:03.951-05,Oklahoma,earthquake,0101000020AD100000032B8716D94E58C08D976E1283C04140,Oklahoma
2011-09-12 15:35:28-04,35.629,-97.244,3.3,usp000j7ys,2014-11-06 20:45:53.078-05,Oklahoma,earthquake,0101000020AD100000560E2DB29D4F58C08D976E1283D04140,Oklahoma
2011-09-06 00:19:06-04,35.466,-97.045,3,usp000j7p3,2014-11-06 20:45:50.699-05,Oklahoma,earthquake,0101000020AD1000007B14AE47E14258C0CFF753E3A5BB4140,Oklahoma
2011-08-31 19:58:25-04,35.498,-97.25,3,usp000j7b9,2014-11-06 20:45:45.282-05,Oklahoma,earthquake,0101000020AD10000000000000005058C03AB4C876BEBF4140,Oklahoma
2011-08-18 16:50:52-04,34.881,-97.744,3,usp000j6n5,2014-11-06 20:45:38.091-05,Oklahoma,earthquake,0101000020AD100000560E2DB29D6F58C054E3A59BC4704140,Oklahoma
2011-08-01 01:20:07-04,35.522,-97.226,3,usp000j5td,2014-11-06 20:45:30.428-05,Oklahoma,earthquake,0101000020AD1000005839B4C8764E58C0894160E5D0C24140,Oklahoma
2011-03-31 05:41:30-04,35.439,-96.53,3.2,usp000hyz9,2014-11-06 20:44:22.827-05,Oklahoma,earthquake,0101000020AD10000052B81E85EB2158C0D578E92631B84140,Oklahoma
2011-03-11 10:56:23-05,35.45,-97.087,3.1,usp000hvu2,2014-11-06 20:43:56.361-05,Oklahoma,earthquake,0101000020AD10000021B07268914558C09A99999999B94140,Oklahoma
2011-01-15 10:51:30-05,35.509,-97.222,3.4,usp000ht5e,2014-11-06 20:43:26.651-05,Oklahoma,earthquake,0101000020AD10000092ED7C3F354E58C0FED478E926C14140,Oklahoma
2010-12-28 01:49:24-05,34.696,-95.893,3.1,usp000hs5s,2014-11-06 20:43:15.934-05,Oklahoma,earthquake,0101000020AD100000FDD478E926F957C00C022B8716594140,Oklahoma
2010-12-24 10:49:07-05,34.69,-96.361,3,usp000hrst,2014-11-06 20:43:13.612-05,Oklahoma,earthquake,0101000020AD100000C976BE9F1A1758C0B81E85EB51584140,Oklahoma
2010-12-19 05:05:30-05,35.827,-96.772,3.3,usp000hr4k,2014-11-06 20:43:09.734-05,Oklahoma,earthquake,0101000020AD100000C520B072683158C060E5D022DBE94140,Oklahoma
2010-12-12 01:07:56-05,35.431,-96.981,3.2,usp000hqtz,2014-11-06 20:43:06.389-05,Oklahoma,earthquake,0101000020AD100000115839B4C83E58C0BA490C022BB74140,Oklahoma
2010-11-28 13:46:26-05,35.619,-97.239,3.3,usp000hq8v,2014-11-06 20:42:58.865-05,Oklahoma,earthquake,0101000020AD1000009DEFA7C64B4F58C0AC1C5A643BCF4140,Oklahoma
2010-11-28 03:28:43-05,35.612,-97.242,3.5,usp000hq85,2014-11-06 20:42:58.775-05,Oklahoma,earthquake,0101000020AD100000736891ED7C4F58C07493180456CE4140,Oklahoma
2010-11-28 03:26:47-05,35.654,-97.224,3,usp000hq84,2014-11-06 20:42:58.771-05,Oklahoma,earthquake,0101000020AD10000074931804564E58C0C1CAA145B6D34140,Oklahoma
2010-11-28 02:46:00-05,35.613,-97.245,3.2,usp000hq81,2014-11-06 20:42:58.761-05,Oklahoma,earthquake,0101000020AD10000048E17A14AE4F58C05839B4C876CE4140,Oklahoma
2010-11-24 23:45:13-05,35.614,-97.24,3.1,usp000hq2e,2014-11-06 20:42:57.613-05,Oklahoma,earthquake,0101000020AD1000008FC2F5285C4F58C03CDF4F8D97CE4140,Oklahoma
2010-11-24 22:48:30-05,35.612,-97.246,3.9,usp000hq2d,2014-11-06 20:42:57.601-05,Oklahoma,earthquake,0101000020AD1000003AB4C876BE4F58C07493180456CE4140,Oklahoma
